DATE,GEO,Sex,Cancer_type,Characteristics,UOM,VALUE,Age_group
2018,Nova Scotia,Females,Colon and rectum,Number of new cancer cases,Number,15,Old-aged Adults
2018,Nova Scotia,Females,Liver,Number of new cancer cases,Number,0,Old-aged Adults
2018,Nova Scotia,Females,Lung and bronchus,Number of new cancer cases,Number,5,Old-aged Adults
2018,Nova Scotia,Females,Breast,Number of new cancer cases,Number,50,Old-aged Adults
2018,Nova Scotia,Females,Colon and rectum,Number of new cancer cases,Number,20,Old-aged Adults
2018,Nova Scotia,Females,Lung and bronchus,Number of new cancer cases,Number,15,Old-aged Adults
2018,Nova Scotia,Females,Breast,Number of new cancer cases,Number,70,Old-aged Adults
2018,Nova Scotia,Females,Stomach,Number of new cancer cases,Number,5,Old-aged Adults
2018,Nova Scotia,Females,Colon and rectum,Number of new cancer cases,Number,25,Old-aged Adults
2018,Nova Scotia,Females,Lung and bronchus,Number of new cancer cases,Number,55,Old-aged Adults
2018,Nova Scotia,Females,Breast,Number of new cancer cases,Number,90,Old-aged Adults
2018,Nova Scotia,Females,Colon and rectum,Number of new cancer cases,Number,40,Old-aged Adults
2018,Nova Scotia,Females,Lung and bronchus,Number of new cancer cases,Number,65,Old-aged Adults
2018,Nova Scotia,Females,Breast,Number of new cancer cases,Number,105,Old-aged Adults
2018,Nova Scotia,Females,Lung and bronchus,Number of new cancer cases,Number,90,Old-aged Adults
2018,Nova Scotia,Females,Colon and rectum,Number of new cancer cases,Number,45,Old-aged Adults
2018,Nova Scotia,Females,Lung and bronchus,Number of new cancer cases,Number,110,Old-aged Adults
2018,Nova Scotia,Females,Breast,Number of new cancer cases,Number,95,Old-aged Adults
2018,Nova Scotia,Females,Lung and bronchus,Number of new cancer cases,Number,95,Old-aged Adults
2018,Nova Scotia,Females,Breast,Number of new cancer cases,Number,60,Old-aged Adults
2018,Nova Scotia,Females,Colon and rectum,Number of new cancer cases,Number,60,Old-aged Adults
2018,Nova Scotia,Females,Lung and bronchus,Number of new cancer cases,Number,60,Old-aged Adults
2018,Nova Scotia,Females,Breast,Number of new cancer cases,Number,65,Old-aged Adults
2018,Nova Scotia,Females,Colon and rectum,Number of new cancer cases,Number,30,Old-aged Adults
2018,Nova Scotia,Females,Liver,Number of new cancer cases,Number,5,Old-aged Adults
2018,Nova Scotia,Females,Lung and bronchus,Number of new cancer cases,Number,30,Old-aged Adults
2018,Nova Scotia,Females,Breast,Number of new cancer cases,Number,25,Old-aged Adults
2018,Nova Scotia,Females,Lung and bronchus,Number of new cancer cases,Number,25,Old-aged Adults
2018,Nova Scotia,Females,Breast,Number of new cancer cases,Number,20,Old-aged Adults
2018,Nova Scotia,Females,Stomach,Number of new cancer cases,Number,0,Unknown
2018,Nova Scotia,Females,Colon and rectum,Number of new cancer cases,Number,0,Unknown
2018,Nova Scotia,Females,Liver,Number of new cancer cases,Number,0,Unknown
2018,Nova Scotia,Females,Lung and bronchus,Number of new cancer cases,Number,0,Unknown
2018,Nova Scotia,Females,Breast,Number of new cancer cases,Number,0,Unknown
2018,New Brunswick,Females,Stomach,Number of new cancer cases,Number,0,Child
2018,New Brunswick,Females,Colon and rectum,Number of new cancer cases,Number,0,Child
2018,New Brunswick,Females,Liver,Number of new cancer cases,Number,0,Child
2018,New Brunswick,Females,Lung and bronchus,Number of new cancer cases,Number,0,Child
2018,New Brunswick,Females,Breast,Number of new cancer cases,Number,0,Child
2018,New Brunswick,Females,Stomach,Number of new cancer cases,Number,0,Young Adults
2018,New Brunswick,Females,Colon and rectum,Number of new cancer cases,Number,0,Young Adults
2018,New Brunswick,Females,Liver,Number of new cancer cases,Number,0,Young Adults
2018,New Brunswick,Females,Lung and bronchus,Number of new cancer cases,Number,0,Young Adults
2018,New Brunswick,Females,Breast,Number of new cancer cases,Number,0,Young Adults
2018,New Brunswick,Females,Stomach,Number of new cancer cases,Number,0,Middle-aged Adults
2018,New Brunswick,Females,Colon and rectum,Number of new cancer cases,Number,0,Middle-aged Adults
2018,New Brunswick,Females,Liver,Number of new cancer cases,Number,0,Middle-aged Adults
2018,New Brunswick,Females,Lung and bronchus,Number of new cancer cases,Number,0,Middle-aged Adults
2018,New Brunswick,Females,Breast,Number of new cancer cases,Number,5,Middle-aged Adults
2018,New Brunswick,Females,Breast,Number of new cancer cases,Number,15,Middle-aged Adults
2018,New Brunswick,Females,Lung and bronchus,Number of new cancer cases,Number,5,Middle-aged Adults
2018,New Brunswick,Females,Breast,Number of new cancer cases,Number,25,Middle-aged Adults
2018,New Brunswick,Females,Stomach,Number of new cancer cases,Number,0,Old-aged Adults
2018,New Brunswick,Females,Colon and rectum,Number of new cancer cases,Number,5,Old-aged Adults
2018,New Brunswick,Females,Liver,Number of new cancer cases,Number,0,Old-aged Adults
2018,New Brunswick,Females,Lung and bronchus,Number of new cancer cases,Number,0,Old-aged Adults
2018,New Brunswick,Females,Breast,Number of new cancer cases,Number,40,Old-aged Adults
2018,New Brunswick,Females,Colon and rectum,Number of new cancer cases,Number,15,Old-aged Adults
2018,New Brunswick,Females,Liver,Number of new cancer cases,Number,5,Old-aged Adults
2018,New Brunswick,Females,Lung and bronchus,Number of new cancer cases,Number,10,Old-aged Adults
2018,New Brunswick,Females,Breast,Number of new cancer cases,Number,60,Old-aged Adults
2018,New Brunswick,Females,Colon and rectum,Number of new cancer cases,Number,20,Old-aged Adults
2018,New Brunswick,Females,Lung and bronchus,Number of new cancer cases,Number,35,Old-aged Adults
2018,New Brunswick,Females,Colon and rectum,Number of new cancer cases,Number,35,Old-aged Adults
2018,New Brunswick,Females,Lung and bronchus,Number of new cancer cases,Number,45,Old-aged Adults
2018,New Brunswick,Females,Breast,Number of new cancer cases,Number,80,Old-aged Adults
2018,New Brunswick,Females,Stomach,Number of new cancer cases,Number,5,Old-aged Adults
2018,New Brunswick,Females,Colon and rectum,Number of new cancer cases,Number,45,Old-aged Adults
2018,New Brunswick,Females,Lung and bronchus,Number of new cancer cases,Number,75,Old-aged Adults
2018,New Brunswick,Females,Breast,Number of new cancer cases,Number,75,Old-aged Adults
2018,New Brunswick,Females,Colon and rectum,Number of new cancer cases,Number,40,Old-aged Adults
2018,New Brunswick,Females,Lung and bronchus,Number of new cancer cases,Number,65,Old-aged Adults
2018,New Brunswick,Females,Breast,Number of new cancer cases,Number,90,Old-aged Adults
2018,New Brunswick,Females,Stomach,Number of new cancer cases,Number,10,Old-aged Adults
2018,New Brunswick,Females,Breast,Number of new cancer cases,Number,65,Old-aged Adults
2018,New Brunswick,Females,Colon and rectum,Number of new cancer cases,Number,30,Old-aged Adults
2018,New Brunswick,Females,Breast,Number of new cancer cases,Number,35,Old-aged Adults
2018,New Brunswick,Females,Lung and bronchus,Number of new cancer cases,Number,15,Old-aged Adults
2018,New Brunswick,Females,Breast,Number of new cancer cases,Number,30,Old-aged Adults
2018,New Brunswick,Females,Lung and bronchus,Number of new cancer cases,Number,20,Old-aged Adults
2018,New Brunswick,Females,Breast,Number of new cancer cases,Number,15,Old-aged Adults
2018,New Brunswick,Females,Stomach,Number of new cancer cases,Number,0,Unknown
2018,New Brunswick,Females,Colon and rectum,Number of new cancer cases,Number,0,Unknown
2018,New Brunswick,Females,Liver,Number of new cancer cases,Number,0,Unknown
2018,New Brunswick,Females,Lung and bronchus,Number of new cancer cases,Number,0,Unknown
2018,New Brunswick,Females,Breast,Number of new cancer cases,Number,0,Unknown
2018,Quebec,Females,Stomach,Number of new cancer cases,Number,0,Child
2018,Quebec,Females,Colon and rectum,Number of new cancer cases,Number,0,Child
2018,Quebec,Females,Liver,Number of new cancer cases,Number,0,Child
2018,Quebec,Females,Lung and bronchus,Number of new cancer cases,Number,0,Child
2018,Quebec,Females,Breast,Number of new cancer cases,Number,0,Child
2018,Quebec,Females,Stomach,Number of new cancer cases,Number,0,Young Adults
2018,Quebec,Females,Colon and rectum,Number of new cancer cases,Number,0,Young Adults
2018,Quebec,Females,Liver,Number of new cancer cases,Number,0,Young Adults
2018,Quebec,Females,Lung and bronchus,Number of new cancer cases,Number,0,Young Adults
2018,Quebec,Females,Breast,Number of new cancer cases,Number,0,Young Adults
2018,Quebec,Females,Stomach,Number of new cancer cases,Number,0,Middle-aged Adults
2018,Quebec,Females,Colon and rectum,Number of new cancer cases,Number,0,Middle-aged Adults
2018,Quebec,Females,Liver,Number of new cancer cases,Number,0,Middle-aged Adults
2018,Quebec,Females,Lung and bronchus,Number of new cancer cases,Number,0,Middle-aged Adults
2018,Quebec,Females,Breast,Number of new cancer cases,Number,0,Middle-aged Adults
2018,Quebec,Females,Stomach,Number of new cancer cases,Number,0,Old-aged Adults
2018,Quebec,Females,Colon and rectum,Number of new cancer cases,Number,0,Old-aged Adults
2018,Quebec,Females,Liver,Number of new cancer cases,Number,0,Old-aged Adults
2018,Quebec,Females,Lung and bronchus,Number of new cancer cases,Number,0,Old-aged Adults
2018,Quebec,Females,Breast,Number of new cancer cases,Number,0,Old-aged Adults
2018,Ontario,Females,Stomach,Number of new cancer cases,Number,0,Child
2018,Ontario,Females,Colon and rectum,Number of new cancer cases,Number,0,Child
2018,Ontario,Females,Liver,Number of new cancer cases,Number,0,Child
2018,Ontario,Females,Lung and bronchus,Number of new cancer cases,Number,0,Child
2018,Ontario,Females,Breast,Number of new cancer cases,Number,0,Child
2018,Ontario,Females,Liver,Number of new cancer cases,Number,5,Child
2018,Ontario,Females,Stomach,Number of new cancer cases,Number,0,Young Adults
2018,Ontario,Females,Colon and rectum,Number of new cancer cases,Number,10,Young Adults
2018,Ontario,Females,Liver,Number of new cancer cases,Number,0,Young Adults
2018,Ontario,Females,Lung and bronchus,Number of new cancer cases,Number,0,Young Adults
2018,Ontario,Females,Breast,Number of new cancer cases,Number,0,Young Adults
2018,Ontario,Females,Liver,Number of new cancer cases,Number,5,Young Adults
2018,Ontario,Females,Breast,Number of new cancer cases,Number,10,Young Adults
2018,Ontario,Females,Stomach,Number of new cancer cases,Number,5,Young Adults
2018,Ontario,Females,Colon and rectum,Number of new cancer cases,Number,15,Young Adults
2018,Ontario,Females,Lung and bronchus,Number of new cancer cases,Number,5,Young Adults
2018,Ontario,Females,Breast,Number of new cancer cases,Number,45,Young Adults
2018,Ontario,Females,Stomach,Number of new cancer cases,Number,0,Middle-aged Adults
2018,Ontario,Females,Colon and rectum,Number of new cancer cases,Number,30,Middle-aged Adults
2018,Ontario,Females,Liver,Number of new cancer cases,Number,0,Middle-aged Adults
2018,Ontario,Females,Lung and bronchus,Number of new cancer cases,Number,5,Middle-aged Adults
2018,Ontario,Females,Breast,Number of new cancer cases,Number,140,Middle-aged Adults
2018,Ontario,Females,Stomach,Number of new cancer cases,Number,5,Middle-aged Adults
2018,Ontario,Females,Colon and rectum,Number of new cancer cases,Number,60,Middle-aged Adults
2018,Ontario,Females,Liver,Number of new cancer cases,Number,5,Middle-aged Adults
2018,Ontario,Females,Lung and bronchus,Number of new cancer cases,Number,15,Middle-aged Adults
2018,Ontario,Females,Breast,Number of new cancer cases,Number,320,Middle-aged Adults
2018,Ontario,Females,Stomach,Number of new cancer cases,Number,15,Middle-aged Adults
2018,Ontario,Females,Colon and rectum,Number of new cancer cases,Number,85,Middle-aged Adults
2018,Ontario,Females,Lung and bronchus,Number of new cancer cases,Number,35,Middle-aged Adults
2018,Ontario,Females,Breast,Number of new cancer cases,Number,530,Middle-aged Adults
2018,Ontario,Females,Stomach,Number of new cancer cases,Number,20,Old-aged Adults
2018,Ontario,Females,Colon and rectum,Number of new cancer cases,Number,155,Old-aged Adults
2018,Ontario,Females,Liver,Number of new cancer cases,Number,5,Old-aged Adults
2018,Ontario,Females,Lung and bronchus,Number of new cancer cases,Number,55,Old-aged Adults
2018,Ontario,Females,Breast,Number of new cancer cases,Number,845,Old-aged Adults
2018,Ontario,Females,Stomach,Number of new cancer cases,Number,35,Old-aged Adults
2018,Ontario,Females,Colon and rectum,Number of new cancer cases,Number,270,Old-aged Adults
2018,Ontario,Females,Liver,Number of new cancer cases,Number,15,Old-aged Adults
2018,Ontario,Females,Lung and bronchus,Number of new cancer cases,Number,185,Old-aged Adults
2018,Ontario,Females,Breast,Number of new cancer cases,Number,1150,Old-aged Adults
2018,Ontario,Females,Stomach,Number of new cancer cases,Number,60,Old-aged Adults
2018,Ontario,Females,Colon and rectum,Number of new cancer cases,Number,315,Old-aged Adults
2018,Ontario,Females,Liver,Number of new cancer cases,Number,20,Old-aged Adults
2018,Ontario,Females,Lung and bronchus,Number of new cancer cases,Number,425,Old-aged Adults
2018,Ontario,Females,Breast,Number of new cancer cases,Number,1230,Old-aged Adults
2018,Ontario,Females,Stomach,Number of new cancer cases,Number,50,Old-aged Adults
2018,Ontario,Females,Colon and rectum,Number of new cancer cases,Number,345,Old-aged Adults
2018,Ontario,Females,Liver,Number of new cancer cases,Number,25,Old-aged Adults
2018,Ontario,Females,Lung and bronchus,Number of new cancer cases,Number,620,Old-aged Adults
2018,Ontario,Females,Breast,Number of new cancer cases,Number,1335,Old-aged Adults
2018,Ontario,Females,Stomach,Number of new cancer cases,Number,65,Old-aged Adults
2018,Ontario,Females,Colon and rectum,Number of new cancer cases,Number,425,Old-aged Adults
2018,Ontario,Females,Liver,Number of new cancer cases,Number,40,Old-aged Adults
2018,Ontario,Females,Lung and bronchus,Number of new cancer cases,Number,795,Old-aged Adults
2018,Ontario,Females,Breast,Number of new cancer cases,Number,1420,Old-aged Adults
2018,Ontario,Females,Stomach,Number of new cancer cases,Number,80,Old-aged Adults
2018,Ontario,Females,Colon and rectum,Number of new cancer cases,Number,480,Old-aged Adults
2018,Ontario,Females,Liver,Number of new cancer cases,Number,45,Old-aged Adults
2018,Ontario,Females,Lung and bronchus,Number of new cancer cases,Number,960,Old-aged Adults
2018,Ontario,Females,Breast,Number of new cancer cases,Number,1325,Old-aged Adults
2018,Ontario,Females,Stomach,Number of new cancer cases,Number,75,Old-aged Adults
2018,Ontario,Females,Colon and rectum,Number of new cancer cases,Number,440,Old-aged Adults
2018,Ontario,Females,Liver,Number of new cancer cases,Number,30,Old-aged Adults
2018,Ontario,Females,Lung and bronchus,Number of new cancer cases,Number,790,Old-aged Adults
2018,Ontario,Females,Breast,Number of new cancer cases,Number,770,Old-aged Adults
2018,Ontario,Females,Stomach,Number of new cancer cases,Number,70,Old-aged Adults
