DATE,GEO,Age,Sex,Cancer_type,Characteristics,UOM,VALUE,Age_group
2013,Ontario,90 years and over,Females,Lung and bronchus,Number of new cancer cases,Number,145,Old-aged Adults
2013,Ontario,90 years and over,Females,Breast,Number of new cancer cases,Number,235,Old-aged Adults
2013,Ontario,"Age group, not stated",Females,Stomach,Number of new cancer cases,Number,0,Unknown
2013,Ontario,"Age group, not stated",Females,Colon and rectum,Number of new cancer cases,Number,0,Unknown
2013,Ontario,"Age group, not stated",Females,Colon excluding rectum,Number of new cancer cases,Number,0,Unknown
2013,Ontario,"Age group, not stated",Females,Liver,Number of new cancer cases,Number,0,Unknown
2013,Ontario,"Age group, not stated",Females,Lung and bronchus,Number of new cancer cases,Number,0,Unknown
2013,Ontario,"Age group, not stated",Females,Breast,Number of new cancer cases,Number,0,Unknown
2013,Manitoba,"Total, all ages",Females,Stomach,Number of new cancer cases,Number,35,Total
2013,Manitoba,"Total, all ages",Females,Colon and rectum,Number of new cancer cases,Number,375,Total
2013,Manitoba,"Total, all ages",Females,Colon excluding rectum,Number of new cancer cases,Number,275,Total
2013,Manitoba,"Total, all ages",Females,Liver,Number of new cancer cases,Number,20,Total
2013,Manitoba,"Total, all ages",Females,Lung and bronchus,Number of new cancer cases,Number,420,Total
2013,Manitoba,"Total, all ages",Females,Breast,Number of new cancer cases,Number,795,Total
2013,Manitoba,0 to 4 years,Females,Stomach,Number of new cancer cases,Number,0,Child
2013,Manitoba,0 to 4 years,Females,Colon and rectum,Number of new cancer cases,Number,0,Child
2013,Manitoba,0 to 4 years,Females,Colon excluding rectum,Number of new cancer cases,Number,0,Child
2013,Manitoba,0 to 4 years,Females,Liver,Number of new cancer cases,Number,0,Child
2013,Manitoba,0 to 4 years,Females,Lung and bronchus,Number of new cancer cases,Number,0,Child
2013,Manitoba,0 to 4 years,Females,Breast,Number of new cancer cases,Number,0,Child
2013,Manitoba,5 to 9 years,Females,Stomach,Number of new cancer cases,Number,0,Child
2013,Manitoba,5 to 9 years,Females,Colon and rectum,Number of new cancer cases,Number,0,Child
2013,Manitoba,5 to 9 years,Females,Colon excluding rectum,Number of new cancer cases,Number,0,Child
2013,Manitoba,5 to 9 years,Females,Liver,Number of new cancer cases,Number,0,Child
2013,Manitoba,5 to 9 years,Females,Lung and bronchus,Number of new cancer cases,Number,0,Child
2013,Manitoba,5 to 9 years,Females,Breast,Number of new cancer cases,Number,0,Child
2013,Manitoba,10 to 14 years,Females,Stomach,Number of new cancer cases,Number,0,Child
2013,Manitoba,10 to 14 years,Females,Colon and rectum,Number of new cancer cases,Number,0,Child
2013,Manitoba,10 to 14 years,Females,Colon excluding rectum,Number of new cancer cases,Number,0,Child
2013,Manitoba,10 to 14 years,Females,Liver,Number of new cancer cases,Number,0,Child
2013,Manitoba,10 to 14 years,Females,Lung and bronchus,Number of new cancer cases,Number,0,Child
2013,Manitoba,10 to 14 years,Females,Breast,Number of new cancer cases,Number,0,Child
2013,Manitoba,15 to 19 years,Females,Stomach,Number of new cancer cases,Number,0,Young Adults
2013,Manitoba,15 to 19 years,Females,Colon and rectum,Number of new cancer cases,Number,0,Young Adults
2013,Manitoba,15 to 19 years,Females,Colon excluding rectum,Number of new cancer cases,Number,0,Young Adults
2013,Manitoba,15 to 19 years,Females,Liver,Number of new cancer cases,Number,0,Young Adults
2013,Manitoba,15 to 19 years,Females,Lung and bronchus,Number of new cancer cases,Number,0,Young Adults
2013,Manitoba,15 to 19 years,Females,Breast,Number of new cancer cases,Number,0,Young Adults
2013,Manitoba,20 to 24 years,Females,Stomach,Number of new cancer cases,Number,0,Young Adults
2013,Manitoba,20 to 24 years,Females,Colon and rectum,Number of new cancer cases,Number,5,Young Adults
2013,Manitoba,20 to 24 years,Females,Colon excluding rectum,Number of new cancer cases,Number,0,Young Adults
2013,Manitoba,20 to 24 years,Females,Liver,Number of new cancer cases,Number,0,Young Adults
2013,Manitoba,20 to 24 years,Females,Lung and bronchus,Number of new cancer cases,Number,0,Young Adults
2013,Manitoba,20 to 24 years,Females,Breast,Number of new cancer cases,Number,0,Young Adults
2013,Manitoba,25 to 29 years,Females,Stomach,Number of new cancer cases,Number,0,Young Adults
2013,Manitoba,25 to 29 years,Females,Colon and rectum,Number of new cancer cases,Number,5,Young Adults
2013,Manitoba,25 to 29 years,Females,Colon excluding rectum,Number of new cancer cases,Number,5,Young Adults
2013,Manitoba,25 to 29 years,Females,Liver,Number of new cancer cases,Number,0,Young Adults
2013,Manitoba,25 to 29 years,Females,Lung and bronchus,Number of new cancer cases,Number,0,Young Adults
2013,Manitoba,25 to 29 years,Females,Breast,Number of new cancer cases,Number,0,Young Adults
2013,Manitoba,30 to 34 years,Females,Stomach,Number of new cancer cases,Number,0,Middle-aged Adults
2013,Manitoba,30 to 34 years,Females,Colon and rectum,Number of new cancer cases,Number,5,Middle-aged Adults
2013,Manitoba,30 to 34 years,Females,Colon excluding rectum,Number of new cancer cases,Number,5,Middle-aged Adults
2013,Manitoba,30 to 34 years,Females,Liver,Number of new cancer cases,Number,0,Middle-aged Adults
2013,Manitoba,30 to 34 years,Females,Lung and bronchus,Number of new cancer cases,Number,0,Middle-aged Adults
2013,Manitoba,30 to 34 years,Females,Breast,Number of new cancer cases,Number,5,Middle-aged Adults
2013,Manitoba,35 to 39 years,Females,Stomach,Number of new cancer cases,Number,0,Middle-aged Adults
2013,Manitoba,35 to 39 years,Females,Colon and rectum,Number of new cancer cases,Number,0,Middle-aged Adults
2013,Manitoba,35 to 39 years,Females,Colon excluding rectum,Number of new cancer cases,Number,0,Middle-aged Adults
2013,Manitoba,35 to 39 years,Females,Liver,Number of new cancer cases,Number,0,Middle-aged Adults
2013,Manitoba,35 to 39 years,Females,Lung and bronchus,Number of new cancer cases,Number,5,Middle-aged Adults
2013,Manitoba,35 to 39 years,Females,Breast,Number of new cancer cases,Number,10,Middle-aged Adults
2013,Manitoba,40 to 44 years,Females,Stomach,Number of new cancer cases,Number,0,Middle-aged Adults
2013,Manitoba,40 to 44 years,Females,Colon and rectum,Number of new cancer cases,Number,10,Middle-aged Adults
2013,Manitoba,40 to 44 years,Females,Colon excluding rectum,Number of new cancer cases,Number,5,Middle-aged Adults
2013,Manitoba,40 to 44 years,Females,Liver,Number of new cancer cases,Number,0,Middle-aged Adults
2013,Manitoba,40 to 44 years,Females,Lung and bronchus,Number of new cancer cases,Number,5,Middle-aged Adults
2013,Manitoba,40 to 44 years,Females,Breast,Number of new cancer cases,Number,40,Middle-aged Adults
2013,Manitoba,45 to 49 years,Females,Stomach,Number of new cancer cases,Number,0,Old-aged Adults
2013,Manitoba,45 to 49 years,Females,Colon and rectum,Number of new cancer cases,Number,10,Old-aged Adults
2013,Manitoba,45 to 49 years,Females,Colon excluding rectum,Number of new cancer cases,Number,5,Old-aged Adults
2013,Manitoba,45 to 49 years,Females,Liver,Number of new cancer cases,Number,0,Old-aged Adults
2013,Manitoba,45 to 49 years,Females,Lung and bronchus,Number of new cancer cases,Number,5,Old-aged Adults
2013,Manitoba,45 to 49 years,Females,Breast,Number of new cancer cases,Number,65,Old-aged Adults
2013,Manitoba,50 to 54 years,Females,Stomach,Number of new cancer cases,Number,5,Old-aged Adults
2013,Manitoba,50 to 54 years,Females,Colon and rectum,Number of new cancer cases,Number,20,Old-aged Adults
2013,Manitoba,50 to 54 years,Females,Colon excluding rectum,Number of new cancer cases,Number,10,Old-aged Adults
2013,Manitoba,50 to 54 years,Females,Liver,Number of new cancer cases,Number,0,Old-aged Adults
2013,Manitoba,50 to 54 years,Females,Lung and bronchus,Number of new cancer cases,Number,30,Old-aged Adults
2013,Manitoba,50 to 54 years,Females,Breast,Number of new cancer cases,Number,95,Old-aged Adults
2013,Manitoba,55 to 59 years,Females,Stomach,Number of new cancer cases,Number,5,Old-aged Adults
2013,Manitoba,55 to 59 years,Females,Colon and rectum,Number of new cancer cases,Number,30,Old-aged Adults
2013,Manitoba,55 to 59 years,Females,Colon excluding rectum,Number of new cancer cases,Number,15,Old-aged Adults
2013,Manitoba,55 to 59 years,Females,Liver,Number of new cancer cases,Number,0,Old-aged Adults
2013,Manitoba,55 to 59 years,Females,Lung and bronchus,Number of new cancer cases,Number,40,Old-aged Adults
2013,Manitoba,55 to 59 years,Females,Breast,Number of new cancer cases,Number,95,Old-aged Adults
2013,Manitoba,60 to 64 years,Females,Stomach,Number of new cancer cases,Number,5,Old-aged Adults
2013,Manitoba,60 to 64 years,Females,Colon and rectum,Number of new cancer cases,Number,40,Old-aged Adults
2013,Manitoba,60 to 64 years,Females,Colon excluding rectum,Number of new cancer cases,Number,25,Old-aged Adults
2013,Manitoba,60 to 64 years,Females,Liver,Number of new cancer cases,Number,5,Old-aged Adults
2013,Manitoba,60 to 64 years,Females,Lung and bronchus,Number of new cancer cases,Number,55,Old-aged Adults
2013,Manitoba,60 to 64 years,Females,Breast,Number of new cancer cases,Number,110,Old-aged Adults
2013,Manitoba,65 to 69 years,Females,Stomach,Number of new cancer cases,Number,0,Old-aged Adults
2013,Manitoba,65 to 69 years,Females,Colon and rectum,Number of new cancer cases,Number,45,Old-aged Adults
2013,Manitoba,65 to 69 years,Females,Colon excluding rectum,Number of new cancer cases,Number,30,Old-aged Adults
2013,Manitoba,65 to 69 years,Females,Liver,Number of new cancer cases,Number,5,Old-aged Adults
2013,Manitoba,65 to 69 years,Females,Lung and bronchus,Number of new cancer cases,Number,55,Old-aged Adults
2013,Manitoba,65 to 69 years,Females,Breast,Number of new cancer cases,Number,115,Old-aged Adults
2013,Manitoba,70 to 74 years,Females,Stomach,Number of new cancer cases,Number,0,Old-aged Adults
2013,Manitoba,70 to 74 years,Females,Colon and rectum,Number of new cancer cases,Number,50,Old-aged Adults
2013,Manitoba,70 to 74 years,Females,Colon excluding rectum,Number of new cancer cases,Number,30,Old-aged Adults
2013,Manitoba,70 to 74 years,Females,Liver,Number of new cancer cases,Number,5,Old-aged Adults
2013,Manitoba,70 to 74 years,Females,Lung and bronchus,Number of new cancer cases,Number,70,Old-aged Adults
2013,Manitoba,70 to 74 years,Females,Breast,Number of new cancer cases,Number,75,Old-aged Adults
2013,Manitoba,75 to 79 years,Females,Stomach,Number of new cancer cases,Number,5,Old-aged Adults
2013,Manitoba,75 to 79 years,Females,Colon and rectum,Number of new cancer cases,Number,50,Old-aged Adults
2013,Manitoba,75 to 79 years,Females,Colon excluding rectum,Number of new cancer cases,Number,45,Old-aged Adults
2013,Manitoba,75 to 79 years,Females,Liver,Number of new cancer cases,Number,5,Old-aged Adults
2013,Manitoba,75 to 79 years,Females,Lung and bronchus,Number of new cancer cases,Number,70,Old-aged Adults
2013,Manitoba,75 to 79 years,Females,Breast,Number of new cancer cases,Number,65,Old-aged Adults
2013,Manitoba,80 to 84 years,Females,Stomach,Number of new cancer cases,Number,0,Old-aged Adults
2013,Manitoba,80 to 84 years,Females,Colon and rectum,Number of new cancer cases,Number,40,Old-aged Adults
2013,Manitoba,80 to 84 years,Females,Colon excluding rectum,Number of new cancer cases,Number,35,Old-aged Adults
2013,Manitoba,80 to 84 years,Females,Liver,Number of new cancer cases,Number,5,Old-aged Adults
2013,Manitoba,80 to 84 years,Females,Lung and bronchus,Number of new cancer cases,Number,45,Old-aged Adults
2013,Manitoba,80 to 84 years,Females,Breast,Number of new cancer cases,Number,40,Old-aged Adults
2013,Manitoba,85 to 89 years,Females,Stomach,Number of new cancer cases,Number,5,Old-aged Adults
2013,Manitoba,85 to 89 years,Females,Colon and rectum,Number of new cancer cases,Number,50,Old-aged Adults
2013,Manitoba,85 to 89 years,Females,Colon excluding rectum,Number of new cancer cases,Number,40,Old-aged Adults
2013,Manitoba,85 to 89 years,Females,Liver,Number of new cancer cases,Number,0,Old-aged Adults
2013,Manitoba,85 to 89 years,Females,Lung and bronchus,Number of new cancer cases,Number,45,Old-aged Adults
2013,Manitoba,85 to 89 years,Females,Breast,Number of new cancer cases,Number,50,Old-aged Adults
2013,Manitoba,90 years and over,Females,Stomach,Number of new cancer cases,Number,5,Old-aged Adults
2013,Manitoba,90 years and over,Females,Colon and rectum,Number of new cancer cases,Number,25,Old-aged Adults
2013,Manitoba,90 years and over,Females,Colon excluding rectum,Number of new cancer cases,Number,25,Old-aged Adults
2013,Manitoba,90 years and over,Females,Liver,Number of new cancer cases,Number,0,Old-aged Adults
2013,Manitoba,90 years and over,Females,Lung and bronchus,Number of new cancer cases,Number,5,Old-aged Adults
2013,Manitoba,90 years and over,Females,Breast,Number of new cancer cases,Number,25,Old-aged Adults
2013,Manitoba,"Age group, not stated",Females,Stomach,Number of new cancer cases,Number,0,Unknown
2013,Manitoba,"Age group, not stated",Females,Colon and rectum,Number of new cancer cases,Number,0,Unknown
2013,Manitoba,"Age group, not stated",Females,Colon excluding rectum,Number of new cancer cases,Number,0,Unknown
2013,Manitoba,"Age group, not stated",Females,Liver,Number of new cancer cases,Number,0,Unknown
2013,Manitoba,"Age group, not stated",Females,Lung and bronchus,Number of new cancer cases,Number,0,Unknown
2013,Manitoba,"Age group, not stated",Females,Breast,Number of new cancer cases,Number,0,Unknown
2013,Saskatchewan,"Total, all ages",Females,Stomach,Number of new cancer cases,Number,25,Total
2013,Saskatchewan,"Total, all ages",Females,Colon and rectum,Number of new cancer cases,Number,355,Total
2013,Saskatchewan,"Total, all ages",Females,Colon excluding rectum,Number of new cancer cases,Number,250,Total
2013,Saskatchewan,"Total, all ages",Females,Liver,Number of new cancer cases,Number,10,Total
2013,Saskatchewan,"Total, all ages",Females,Lung and bronchus,Number of new cancer cases,Number,420,Total
2013,Saskatchewan,"Total, all ages",Females,Breast,Number of new cancer cases,Number,720,Total
2013,Saskatchewan,0 to 4 years,Females,Stomach,Number of new cancer cases,Number,0,Child
2013,Saskatchewan,0 to 4 years,Females,Colon and rectum,Number of new cancer cases,Number,0,Child
2013,Saskatchewan,0 to 4 years,Females,Colon excluding rectum,Number of new cancer cases,Number,0,Child
2013,Saskatchewan,0 to 4 years,Females,Liver,Number of new cancer cases,Number,0,Child
2013,Saskatchewan,0 to 4 years,Females,Lung and bronchus,Number of new cancer cases,Number,0,Child
2013,Saskatchewan,0 to 4 years,Females,Breast,Number of new cancer cases,Number,0,Child
2013,Saskatchewan,5 to 9 years,Females,Stomach,Number of new cancer cases,Number,0,Child
2013,Saskatchewan,5 to 9 years,Females,Colon and rectum,Number of new cancer cases,Number,0,Child
2013,Saskatchewan,5 to 9 years,Females,Colon excluding rectum,Number of new cancer cases,Number,0,Child
2013,Saskatchewan,5 to 9 years,Females,Liver,Number of new cancer cases,Number,0,Child
2013,Saskatchewan,5 to 9 years,Females,Lung and bronchus,Number of new cancer cases,Number,0,Child
2013,Saskatchewan,5 to 9 years,Females,Breast,Number of new cancer cases,Number,0,Child
2013,Saskatchewan,10 to 14 years,Females,Stomach,Number of new cancer cases,Number,0,Child
2013,Saskatchewan,10 to 14 years,Females,Colon and rectum,Number of new cancer cases,Number,0,Child
2013,Saskatchewan,10 to 14 years,Females,Colon excluding rectum,Number of new cancer cases,Number,0,Child
2013,Saskatchewan,10 to 14 years,Females,Liver,Number of new cancer cases,Number,0,Child
2013,Saskatchewan,10 to 14 years,Females,Lung and bronchus,Number of new cancer cases,Number,0,Child
2013,Saskatchewan,10 to 14 years,Females,Breast,Number of new cancer cases,Number,0,Child
2013,Saskatchewan,15 to 19 years,Females,Stomach,Number of new cancer cases,Number,0,Young Adults
2013,Saskatchewan,15 to 19 years,Females,Colon and rectum,Number of new cancer cases,Number,0,Young Adults
